image_name,image_path,class,fold
pug_50,./data/resized_images/test/pug_50.jpg,26.0,test
pug_51,./data/resized_images/test/pug_51.jpg,26.0,test
pug_52,./data/resized_images/test/pug_52.jpg,26.0,test
pug_53,./data/resized_images/test/pug_53.jpg,26.0,test
pug_54,./data/resized_images/test/pug_54.jpg,26.0,test
pug_55,./data/resized_images/test/pug_55.jpg,26.0,test
pug_56,./data/resized_images/test/pug_56.jpg,26.0,test
pug_57,./data/resized_images/test/pug_57.jpg,26.0,test
pug_58,./data/resized_images/test/pug_58.jpg,26.0,test
pug_59,./data/resized_images/test/pug_59.jpg,26.0,test
pug_6,./data/resized_images/test/pug_6.jpg,26.0,test
pug_60,./data/resized_images/test/pug_60.jpg,26.0,test
pug_61,./data/resized_images/test/pug_61.jpg,26.0,test
pug_62,./data/resized_images/test/pug_62.jpg,26.0,test
pug_63,./data/resized_images/test/pug_63.jpg,26.0,test
pug_64,./data/resized_images/test/pug_64.jpg,26.0,test
pug_65,./data/resized_images/test/pug_65.jpg,26.0,test
pug_66,./data/resized_images/test/pug_66.jpg,26.0,test
pug_67,./data/resized_images/test/pug_67.jpg,26.0,test
pug_68,./data/resized_images/test/pug_68.jpg,26.0,test
pug_69,./data/resized_images/test/pug_69.jpg,26.0,test
pug_7,./data/resized_images/test/pug_7.jpg,26.0,test
pug_70,./data/resized_images/test/pug_70.jpg,26.0,test
pug_71,./data/resized_images/test/pug_71.jpg,26.0,test
pug_72,./data/resized_images/test/pug_72.jpg,26.0,test
pug_73,./data/resized_images/test/pug_73.jpg,26.0,test
pug_74,./data/resized_images/test/pug_74.jpg,26.0,test
pug_75,./data/resized_images/test/pug_75.jpg,26.0,test
pug_76,./data/resized_images/test/pug_76.jpg,26.0,test
pug_77,./data/resized_images/test/pug_77.jpg,26.0,test
pug_78,./data/resized_images/test/pug_78.jpg,26.0,test
pug_79,./data/resized_images/test/pug_79.jpg,26.0,test
pug_8,./data/resized_images/test/pug_8.jpg,26.0,test
pug_80,./data/resized_images/test/pug_80.jpg,26.0,test
pug_81,./data/resized_images/test/pug_81.jpg,26.0,test
pug_82,./data/resized_images/test/pug_82.jpg,26.0,test
pug_84,./data/resized_images/test/pug_84.jpg,26.0,test
pug_85,./data/resized_images/test/pug_85.jpg,26.0,test
pug_86,./data/resized_images/test/pug_86.jpg,26.0,test
pug_87,./data/resized_images/test/pug_87.jpg,26.0,test
pug_88,./data/resized_images/test/pug_88.jpg,26.0,test
pug_89,./data/resized_images/test/pug_89.jpg,26.0,test
pug_9,./data/resized_images/test/pug_9.jpg,26.0,test
pug_90,./data/resized_images/test/pug_90.jpg,26.0,test
pug_91,./data/resized_images/test/pug_91.jpg,26.0,test
pug_92,./data/resized_images/test/pug_92.jpg,26.0,test
pug_93,./data/resized_images/test/pug_93.jpg,26.0,test
pug_94,./data/resized_images/test/pug_94.jpg,26.0,test
pug_95,./data/resized_images/test/pug_95.jpg,26.0,test
pug_96,./data/resized_images/test/pug_96.jpg,26.0,test
pug_97,./data/resized_images/test/pug_97.jpg,26.0,test
pug_98,./data/resized_images/test/pug_98.jpg,26.0,test
pug_99,./data/resized_images/test/pug_99.jpg,26.0,test
Ragdoll_2,./data/resized_images/test/Ragdoll_2.jpg,27.0,test
Ragdoll_20,./data/resized_images/test/Ragdoll_20.jpg,27.0,test
Ragdoll_203,./data/resized_images/test/Ragdoll_203.jpg,27.0,test
Ragdoll_204,./data/resized_images/test/Ragdoll_204.jpg,27.0,test
Ragdoll_205,./data/resized_images/test/Ragdoll_205.jpg,27.0,test
Ragdoll_208,./data/resized_images/test/Ragdoll_208.jpg,27.0,test
Ragdoll_210,./data/resized_images/test/Ragdoll_210.jpg,27.0,test
Ragdoll_219,./data/resized_images/test/Ragdoll_219.jpg,27.0,test
Ragdoll_224,./data/resized_images/test/Ragdoll_224.jpg,27.0,test
Ragdoll_227,./data/resized_images/test/Ragdoll_227.jpg,27.0,test
Ragdoll_228,./data/resized_images/test/Ragdoll_228.jpg,27.0,test
Ragdoll_234,./data/resized_images/test/Ragdoll_234.jpg,27.0,test
Ragdoll_235,./data/resized_images/test/Ragdoll_235.jpg,27.0,test
Ragdoll_24,./data/resized_images/test/Ragdoll_24.jpg,27.0,test
Ragdoll_245,./data/resized_images/test/Ragdoll_245.jpg,27.0,test
Ragdoll_25,./data/resized_images/test/Ragdoll_25.jpg,27.0,test
Ragdoll_250,./data/resized_images/test/Ragdoll_250.jpg,27.0,test
Ragdoll_252,./data/resized_images/test/Ragdoll_252.jpg,27.0,test
Ragdoll_254,./data/resized_images/test/Ragdoll_254.jpg,27.0,test
Ragdoll_255,./data/resized_images/test/Ragdoll_255.jpg,27.0,test
Ragdoll_257,./data/resized_images/test/Ragdoll_257.jpg,27.0,test
Ragdoll_258,./data/resized_images/test/Ragdoll_258.jpg,27.0,test
Ragdoll_259,./data/resized_images/test/Ragdoll_259.jpg,27.0,test
Ragdoll_26,./data/resized_images/test/Ragdoll_26.jpg,27.0,test
Ragdoll_260,./data/resized_images/test/Ragdoll_260.jpg,27.0,test
Ragdoll_261,./data/resized_images/test/Ragdoll_261.jpg,27.0,test
Ragdoll_262,./data/resized_images/test/Ragdoll_262.jpg,27.0,test
Ragdoll_263,./data/resized_images/test/Ragdoll_263.jpg,27.0,test
Ragdoll_264,./data/resized_images/test/Ragdoll_264.jpg,27.0,test
Ragdoll_265,./data/resized_images/test/Ragdoll_265.jpg,27.0,test
Ragdoll_27,./data/resized_images/test/Ragdoll_27.jpg,27.0,test
Ragdoll_29,./data/resized_images/test/Ragdoll_29.jpg,27.0,test
Ragdoll_3,./data/resized_images/test/Ragdoll_3.jpg,27.0,test
Ragdoll_30,./data/resized_images/test/Ragdoll_30.jpg,27.0,test
Ragdoll_31,./data/resized_images/test/Ragdoll_31.jpg,27.0,test
Ragdoll_32,./data/resized_images/test/Ragdoll_32.jpg,27.0,test
Ragdoll_33,./data/resized_images/test/Ragdoll_33.jpg,27.0,test
Ragdoll_34,./data/resized_images/test/Ragdoll_34.jpg,27.0,test
Ragdoll_35,./data/resized_images/test/Ragdoll_35.jpg,27.0,test
Ragdoll_36,./data/resized_images/test/Ragdoll_36.jpg,27.0,test
Ragdoll_37,./data/resized_images/test/Ragdoll_37.jpg,27.0,test
Ragdoll_4,./data/resized_images/test/Ragdoll_4.jpg,27.0,test
Ragdoll_40,./data/resized_images/test/Ragdoll_40.jpg,27.0,test
Ragdoll_41,./data/resized_images/test/Ragdoll_41.jpg,27.0,test
Ragdoll_42,./data/resized_images/test/Ragdoll_42.jpg,27.0,test
Ragdoll_43,./data/resized_images/test/Ragdoll_43.jpg,27.0,test
Ragdoll_44,./data/resized_images/test/Ragdoll_44.jpg,27.0,test
Ragdoll_45,./data/resized_images/test/Ragdoll_45.jpg,27.0,test
Ragdoll_47,./data/resized_images/test/Ragdoll_47.jpg,27.0,test
Ragdoll_48,./data/resized_images/test/Ragdoll_48.jpg,27.0,test
Ragdoll_49,./data/resized_images/test/Ragdoll_49.jpg,27.0,test
Ragdoll_5,./data/resized_images/test/Ragdoll_5.jpg,27.0,test
Ragdoll_51,./data/resized_images/test/Ragdoll_51.jpg,27.0,test
Ragdoll_52,./data/resized_images/test/Ragdoll_52.jpg,27.0,test
Ragdoll_53,./data/resized_images/test/Ragdoll_53.jpg,27.0,test
Ragdoll_54,./data/resized_images/test/Ragdoll_54.jpg,27.0,test
Ragdoll_56,./data/resized_images/test/Ragdoll_56.jpg,27.0,test
Ragdoll_57,./data/resized_images/test/Ragdoll_57.jpg,27.0,test
Ragdoll_58,./data/resized_images/test/Ragdoll_58.jpg,27.0,test
Ragdoll_59,./data/resized_images/test/Ragdoll_59.jpg,27.0,test
Ragdoll_6,./data/resized_images/test/Ragdoll_6.jpg,27.0,test
Ragdoll_60,./data/resized_images/test/Ragdoll_60.jpg,27.0,test
Ragdoll_62,./data/resized_images/test/Ragdoll_62.jpg,27.0,test
Ragdoll_63,./data/resized_images/test/Ragdoll_63.jpg,27.0,test
Ragdoll_64,./data/resized_images/test/Ragdoll_64.jpg,27.0,test
Ragdoll_67,./data/resized_images/test/Ragdoll_67.jpg,27.0,test
Ragdoll_68,./data/resized_images/test/Ragdoll_68.jpg,27.0,test
Ragdoll_69,./data/resized_images/test/Ragdoll_69.jpg,27.0,test
Ragdoll_7,./data/resized_images/test/Ragdoll_7.jpg,27.0,test
Ragdoll_71,./data/resized_images/test/Ragdoll_71.jpg,27.0,test
Ragdoll_72,./data/resized_images/test/Ragdoll_72.jpg,27.0,test
Ragdoll_73,./data/resized_images/test/Ragdoll_73.jpg,27.0,test
Ragdoll_74,./data/resized_images/test/Ragdoll_74.jpg,27.0,test
Ragdoll_75,./data/resized_images/test/Ragdoll_75.jpg,27.0,test
Ragdoll_76,./data/resized_images/test/Ragdoll_76.jpg,27.0,test
Ragdoll_77,./data/resized_images/test/Ragdoll_77.jpg,27.0,test
Ragdoll_78,./data/resized_images/test/Ragdoll_78.jpg,27.0,test
Ragdoll_79,./data/resized_images/test/Ragdoll_79.jpg,27.0,test
Ragdoll_8,./data/resized_images/test/Ragdoll_8.jpg,27.0,test
Ragdoll_80,./data/resized_images/test/Ragdoll_80.jpg,27.0,test
Ragdoll_81,./data/resized_images/test/Ragdoll_81.jpg,27.0,test
Ragdoll_82,./data/resized_images/test/Ragdoll_82.jpg,27.0,test
Ragdoll_83,./data/resized_images/test/Ragdoll_83.jpg,27.0,test
Ragdoll_84,./data/resized_images/test/Ragdoll_84.jpg,27.0,test
Ragdoll_85,./data/resized_images/test/Ragdoll_85.jpg,27.0,test
Ragdoll_86,./data/resized_images/test/Ragdoll_86.jpg,27.0,test
Ragdoll_87,./data/resized_images/test/Ragdoll_87.jpg,27.0,test
Ragdoll_88,./data/resized_images/test/Ragdoll_88.jpg,27.0,test
Ragdoll_89,./data/resized_images/test/Ragdoll_89.jpg,27.0,test
Ragdoll_9,./data/resized_images/test/Ragdoll_9.jpg,27.0,test
Ragdoll_90,./data/resized_images/test/Ragdoll_90.jpg,27.0,test
Ragdoll_91,./data/resized_images/test/Ragdoll_91.jpg,27.0,test
Ragdoll_92,./data/resized_images/test/Ragdoll_92.jpg,27.0,test
Ragdoll_93,./data/resized_images/test/Ragdoll_93.jpg,27.0,test
Ragdoll_94,./data/resized_images/test/Ragdoll_94.jpg,27.0,test
Ragdoll_95,./data/resized_images/test/Ragdoll_95.jpg,27.0,test
Ragdoll_96,./data/resized_images/test/Ragdoll_96.jpg,27.0,test
Ragdoll_97,./data/resized_images/test/Ragdoll_97.jpg,27.0,test
Ragdoll_98,./data/resized_images/test/Ragdoll_98.jpg,27.0,test
Ragdoll_99,./data/resized_images/test/Ragdoll_99.jpg,27.0,test
Russian_Blue_20,./data/resized_images/test/Russian_Blue_20.jpg,28.0,test
Russian_Blue_201,./data/resized_images/test/Russian_Blue_201.jpg,28.0,test
Russian_Blue_202,./data/resized_images/test/Russian_Blue_202.jpg,28.0,test
Russian_Blue_203,./data/resized_images/test/Russian_Blue_203.jpg,28.0,test
Russian_Blue_204,./data/resized_images/test/Russian_Blue_204.jpg,28.0,test
Russian_Blue_205,./data/resized_images/test/Russian_Blue_205.jpg,28.0,test
Russian_Blue_206,./data/resized_images/test/Russian_Blue_206.jpg,28.0,test
Russian_Blue_207,./data/resized_images/test/Russian_Blue_207.jpg,28.0,test
Russian_Blue_208,./data/resized_images/test/Russian_Blue_208.jpg,28.0,test
Russian_Blue_209,./data/resized_images/test/Russian_Blue_209.jpg,28.0,test
Russian_Blue_21,./data/resized_images/test/Russian_Blue_21.jpg,28.0,test
Russian_Blue_211,./data/resized_images/test/Russian_Blue_211.jpg,28.0,test
Russian_Blue_212,./data/resized_images/test/Russian_Blue_212.jpg,28.0,test
Russian_Blue_215,./data/resized_images/test/Russian_Blue_215.jpg,28.0,test
Russian_Blue_216,./data/resized_images/test/Russian_Blue_216.jpg,28.0,test
Russian_Blue_220,./data/resized_images/test/Russian_Blue_220.jpg,28.0,test
Russian_Blue_221,./data/resized_images/test/Russian_Blue_221.jpg,28.0,test
Russian_Blue_222,./data/resized_images/test/Russian_Blue_222.jpg,28.0,test
Russian_Blue_226,./data/resized_images/test/Russian_Blue_226.jpg,28.0,test
Russian_Blue_228,./data/resized_images/test/Russian_Blue_228.jpg,28.0,test
Russian_Blue_232,./data/resized_images/test/Russian_Blue_232.jpg,28.0,test
Russian_Blue_236,./data/resized_images/test/Russian_Blue_236.jpg,28.0,test
Russian_Blue_237,./data/resized_images/test/Russian_Blue_237.jpg,28.0,test
Russian_Blue_239,./data/resized_images/test/Russian_Blue_239.jpg,28.0,test
Russian_Blue_24,./data/resized_images/test/Russian_Blue_24.jpg,28.0,test
Russian_Blue_240,./data/resized_images/test/Russian_Blue_240.jpg,28.0,test
Russian_Blue_242,./data/resized_images/test/Russian_Blue_242.jpg,28.0,test
Russian_Blue_244,./data/resized_images/test/Russian_Blue_244.jpg,28.0,test
Russian_Blue_253,./data/resized_images/test/Russian_Blue_253.jpg,28.0,test
Russian_Blue_258,./data/resized_images/test/Russian_Blue_258.jpg,28.0,test
Russian_Blue_262,./data/resized_images/test/Russian_Blue_262.jpg,28.0,test
Russian_Blue_263,./data/resized_images/test/Russian_Blue_263.jpg,28.0,test
Russian_Blue_264,./data/resized_images/test/Russian_Blue_264.jpg,28.0,test
Russian_Blue_27,./data/resized_images/test/Russian_Blue_27.jpg,28.0,test
Russian_Blue_28,./data/resized_images/test/Russian_Blue_28.jpg,28.0,test
Russian_Blue_29,./data/resized_images/test/Russian_Blue_29.jpg,28.0,test
Russian_Blue_30,./data/resized_images/test/Russian_Blue_30.jpg,28.0,test
Russian_Blue_31,./data/resized_images/test/Russian_Blue_31.jpg,28.0,test
Russian_Blue_32,./data/resized_images/test/Russian_Blue_32.jpg,28.0,test
Russian_Blue_33,./data/resized_images/test/Russian_Blue_33.jpg,28.0,test
Russian_Blue_34,./data/resized_images/test/Russian_Blue_34.jpg,28.0,test
Russian_Blue_35,./data/resized_images/test/Russian_Blue_35.jpg,28.0,test
Russian_Blue_36,./data/resized_images/test/Russian_Blue_36.jpg,28.0,test
Russian_Blue_38,./data/resized_images/test/Russian_Blue_38.jpg,28.0,test
Russian_Blue_40,./data/resized_images/test/Russian_Blue_40.jpg,28.0,test
Russian_Blue_41,./data/resized_images/test/Russian_Blue_41.jpg,28.0,test
Russian_Blue_43,./data/resized_images/test/Russian_Blue_43.jpg,28.0,test
Russian_Blue_44,./data/resized_images/test/Russian_Blue_44.jpg,28.0,test
Russian_Blue_45,./data/resized_images/test/Russian_Blue_45.jpg,28.0,test
Russian_Blue_47,./data/resized_images/test/Russian_Blue_47.jpg,28.0,test
Russian_Blue_48,./data/resized_images/test/Russian_Blue_48.jpg,28.0,test
Russian_Blue_49,./data/resized_images/test/Russian_Blue_49.jpg,28.0,test
Russian_Blue_50,./data/resized_images/test/Russian_Blue_50.jpg,28.0,test
Russian_Blue_51,./data/resized_images/test/Russian_Blue_51.jpg,28.0,test
Russian_Blue_53,./data/resized_images/test/Russian_Blue_53.jpg,28.0,test
Russian_Blue_54,./data/resized_images/test/Russian_Blue_54.jpg,28.0,test
Russian_Blue_55,./data/resized_images/test/Russian_Blue_55.jpg,28.0,test
Russian_Blue_57,./data/resized_images/test/Russian_Blue_57.jpg,28.0,test
Russian_Blue_59,./data/resized_images/test/Russian_Blue_59.jpg,28.0,test
Russian_Blue_60,./data/resized_images/test/Russian_Blue_60.jpg,28.0,test
Russian_Blue_61,./data/resized_images/test/Russian_Blue_61.jpg,28.0,test
Russian_Blue_62,./data/resized_images/test/Russian_Blue_62.jpg,28.0,test
Russian_Blue_63,./data/resized_images/test/Russian_Blue_63.jpg,28.0,test
Russian_Blue_64,./data/resized_images/test/Russian_Blue_64.jpg,28.0,test
Russian_Blue_66,./data/resized_images/test/Russian_Blue_66.jpg,28.0,test
Russian_Blue_67,./data/resized_images/test/Russian_Blue_67.jpg,28.0,test
Russian_Blue_68,./data/resized_images/test/Russian_Blue_68.jpg,28.0,test
Russian_Blue_69,./data/resized_images/test/Russian_Blue_69.jpg,28.0,test
Russian_Blue_70,./data/resized_images/test/Russian_Blue_70.jpg,28.0,test
Russian_Blue_71,./data/resized_images/test/Russian_Blue_71.jpg,28.0,test
Russian_Blue_72,./data/resized_images/test/Russian_Blue_72.jpg,28.0,test
Russian_Blue_73,./data/resized_images/test/Russian_Blue_73.jpg,28.0,test
Russian_Blue_74,./data/resized_images/test/Russian_Blue_74.jpg,28.0,test
Russian_Blue_75,./data/resized_images/test/Russian_Blue_75.jpg,28.0,test
Russian_Blue_76,./data/resized_images/test/Russian_Blue_76.jpg,28.0,test
Russian_Blue_77,./data/resized_images/test/Russian_Blue_77.jpg,28.0,test
Russian_Blue_78,./data/resized_images/test/Russian_Blue_78.jpg,28.0,test
Russian_Blue_79,./data/resized_images/test/Russian_Blue_79.jpg,28.0,test
Russian_Blue_8,./data/resized_images/test/Russian_Blue_8.jpg,28.0,test
Russian_Blue_80,./data/resized_images/test/Russian_Blue_80.jpg,28.0,test
Russian_Blue_81,./data/resized_images/test/Russian_Blue_81.jpg,28.0,test
Russian_Blue_82,./data/resized_images/test/Russian_Blue_82.jpg,28.0,test
Russian_Blue_83,./data/resized_images/test/Russian_Blue_83.jpg,28.0,test
Russian_Blue_84,./data/resized_images/test/Russian_Blue_84.jpg,28.0,test
Russian_Blue_85,./data/resized_images/test/Russian_Blue_85.jpg,28.0,test
Russian_Blue_86,./data/resized_images/test/Russian_Blue_86.jpg,28.0,test
Russian_Blue_87,./data/resized_images/test/Russian_Blue_87.jpg,28.0,test
Russian_Blue_88,./data/resized_images/test/Russian_Blue_88.jpg,28.0,test
Russian_Blue_89,./data/resized_images/test/Russian_Blue_89.jpg,28.0,test
Russian_Blue_9,./data/resized_images/test/Russian_Blue_9.jpg,28.0,test
Russian_Blue_90,./data/resized_images/test/Russian_Blue_90.jpg,28.0,test
Russian_Blue_91,./data/resized_images/test/Russian_Blue_91.jpg,28.0,test
Russian_Blue_92,./data/resized_images/test/Russian_Blue_92.jpg,28.0,test
Russian_Blue_93,./data/resized_images/test/Russian_Blue_93.jpg,28.0,test
Russian_Blue_94,./data/resized_images/test/Russian_Blue_94.jpg,28.0,test
Russian_Blue_95,./data/resized_images/test/Russian_Blue_95.jpg,28.0,test
Russian_Blue_96,./data/resized_images/test/Russian_Blue_96.jpg,28.0,test
Russian_Blue_97,./data/resized_images/test/Russian_Blue_97.jpg,28.0,test
Russian_Blue_98,./data/resized_images/test/Russian_Blue_98.jpg,28.0,test
Russian_Blue_99,./data/resized_images/test/Russian_Blue_99.jpg,28.0,test
saint_bernard_1,./data/resized_images/test/saint_bernard_1.jpg,29.0,test
saint_bernard_19,./data/resized_images/test/saint_bernard_19.jpg,29.0,test
saint_bernard_191,./data/resized_images/test/saint_bernard_191.jpg,29.0,test
saint_bernard_192,./data/resized_images/test/saint_bernard_192.jpg,29.0,test
saint_bernard_193,./data/resized_images/test/saint_bernard_193.jpg,29.0,test
saint_bernard_194,./data/resized_images/test/saint_bernard_194.jpg,29.0,test
saint_bernard_195,./data/resized_images/test/saint_bernard_195.jpg,29.0,test
saint_bernard_196,./data/resized_images/test/saint_bernard_196.jpg,29.0,test
saint_bernard_197,./data/resized_images/test/saint_bernard_197.jpg,29.0,test
saint_bernard_198,./data/resized_images/test/saint_bernard_198.jpg,29.0,test
saint_bernard_199,./data/resized_images/test/saint_bernard_199.jpg,29.0,test
saint_bernard_2,./data/resized_images/test/saint_bernard_2.jpg,29.0,test
saint_bernard_20,./data/resized_images/test/saint_bernard_20.jpg,29.0,test
saint_bernard_200,./data/resized_images/test/saint_bernard_200.jpg,29.0,test
saint_bernard_21,./data/resized_images/test/saint_bernard_21.jpg,29.0,test
saint_bernard_22,./data/resized_images/test/saint_bernard_22.jpg,29.0,test
saint_bernard_23,./data/resized_images/test/saint_bernard_23.jpg,29.0,test
saint_bernard_24,./data/resized_images/test/saint_bernard_24.jpg,29.0,test
saint_bernard_25,./data/resized_images/test/saint_bernard_25.jpg,29.0,test
saint_bernard_26,./data/resized_images/test/saint_bernard_26.jpg,29.0,test
saint_bernard_27,./data/resized_images/test/saint_bernard_27.jpg,29.0,test
saint_bernard_28,./data/resized_images/test/saint_bernard_28.jpg,29.0,test
saint_bernard_29,./data/resized_images/test/saint_bernard_29.jpg,29.0,test
saint_bernard_3,./data/resized_images/test/saint_bernard_3.jpg,29.0,test
saint_bernard_30,./data/resized_images/test/saint_bernard_30.jpg,29.0,test
saint_bernard_31,./data/resized_images/test/saint_bernard_31.jpg,29.0,test
saint_bernard_32,./data/resized_images/test/saint_bernard_32.jpg,29.0,test
saint_bernard_33,./data/resized_images/test/saint_bernard_33.jpg,29.0,test
saint_bernard_34,./data/resized_images/test/saint_bernard_34.jpg,29.0,test
saint_bernard_35,./data/resized_images/test/saint_bernard_35.jpg,29.0,test
saint_bernard_36,./data/resized_images/test/saint_bernard_36.jpg,29.0,test
saint_bernard_37,./data/resized_images/test/saint_bernard_37.jpg,29.0,test
saint_bernard_38,./data/resized_images/test/saint_bernard_38.jpg,29.0,test
saint_bernard_39,./data/resized_images/test/saint_bernard_39.jpg,29.0,test
saint_bernard_4,./data/resized_images/test/saint_bernard_4.jpg,29.0,test
saint_bernard_40,./data/resized_images/test/saint_bernard_40.jpg,29.0,test
saint_bernard_41,./data/resized_images/test/saint_bernard_41.jpg,29.0,test
saint_bernard_42,./data/resized_images/test/saint_bernard_42.jpg,29.0,test
saint_bernard_43,./data/resized_images/test/saint_bernard_43.jpg,29.0,test
saint_bernard_44,./data/resized_images/test/saint_bernard_44.jpg,29.0,test
saint_bernard_45,./data/resized_images/test/saint_bernard_45.jpg,29.0,test
saint_bernard_46,./data/resized_images/test/saint_bernard_46.jpg,29.0,test
saint_bernard_47,./data/resized_images/test/saint_bernard_47.jpg,29.0,test
saint_bernard_48,./data/resized_images/test/saint_bernard_48.jpg,29.0,test
saint_bernard_49,./data/resized_images/test/saint_bernard_49.jpg,29.0,test
saint_bernard_5,./data/resized_images/test/saint_bernard_5.jpg,29.0,test
saint_bernard_50,./data/resized_images/test/saint_bernard_50.jpg,29.0,test
saint_bernard_51,./data/resized_images/test/saint_bernard_51.jpg,29.0,test
saint_bernard_52,./data/resized_images/test/saint_bernard_52.jpg,29.0,test
saint_bernard_53,./data/resized_images/test/saint_bernard_53.jpg,29.0,test
saint_bernard_54,./data/resized_images/test/saint_bernard_54.jpg,29.0,test
saint_bernard_55,./data/resized_images/test/saint_bernard_55.jpg,29.0,test
saint_bernard_56,./data/resized_images/test/saint_bernard_56.jpg,29.0,test
saint_bernard_57,./data/resized_images/test/saint_bernard_57.jpg,29.0,test
saint_bernard_58,./data/resized_images/test/saint_bernard_58.jpg,29.0,test
saint_bernard_59,./data/resized_images/test/saint_bernard_59.jpg,29.0,test
saint_bernard_6,./data/resized_images/test/saint_bernard_6.jpg,29.0,test
saint_bernard_60,./data/resized_images/test/saint_bernard_60.jpg,29.0,test
saint_bernard_61,./data/resized_images/test/saint_bernard_61.jpg,29.0,test
saint_bernard_62,./data/resized_images/test/saint_bernard_62.jpg,29.0,test
saint_bernard_63,./data/resized_images/test/saint_bernard_63.jpg,29.0,test
saint_bernard_64,./data/resized_images/test/saint_bernard_64.jpg,29.0,test
saint_bernard_65,./data/resized_images/test/saint_bernard_65.jpg,29.0,test
saint_bernard_66,./data/resized_images/test/saint_bernard_66.jpg,29.0,test
saint_bernard_67,./data/resized_images/test/saint_bernard_67.jpg,29.0,test
saint_bernard_68,./data/resized_images/test/saint_bernard_68.jpg,29.0,test
saint_bernard_69,./data/resized_images/test/saint_bernard_69.jpg,29.0,test
saint_bernard_7,./data/resized_images/test/saint_bernard_7.jpg,29.0,test
saint_bernard_70,./data/resized_images/test/saint_bernard_70.jpg,29.0,test
saint_bernard_71,./data/resized_images/test/saint_bernard_71.jpg,29.0,test
saint_bernard_72,./data/resized_images/test/saint_bernard_72.jpg,29.0,test
saint_bernard_73,./data/resized_images/test/saint_bernard_73.jpg,29.0,test
saint_bernard_74,./data/resized_images/test/saint_bernard_74.jpg,29.0,test
saint_bernard_75,./data/resized_images/test/saint_bernard_75.jpg,29.0,test
saint_bernard_76,./data/resized_images/test/saint_bernard_76.jpg,29.0,test
saint_bernard_77,./data/resized_images/test/saint_bernard_77.jpg,29.0,test
saint_bernard_78,./data/resized_images/test/saint_bernard_78.jpg,29.0,test
saint_bernard_79,./data/resized_images/test/saint_bernard_79.jpg,29.0,test
saint_bernard_8,./data/resized_images/test/saint_bernard_8.jpg,29.0,test
saint_bernard_80,./data/resized_images/test/saint_bernard_80.jpg,29.0,test
saint_bernard_81,./data/resized_images/test/saint_bernard_81.jpg,29.0,test
saint_bernard_82,./data/resized_images/test/saint_bernard_82.jpg,29.0,test
saint_bernard_83,./data/resized_images/test/saint_bernard_83.jpg,29.0,test
saint_bernard_84,./data/resized_images/test/saint_bernard_84.jpg,29.0,test
saint_bernard_85,./data/resized_images/test/saint_bernard_85.jpg,29.0,test
saint_bernard_86,./data/resized_images/test/saint_bernard_86.jpg,29.0,test
saint_bernard_87,./data/resized_images/test/saint_bernard_87.jpg,29.0,test
saint_bernard_88,./data/resized_images/test/saint_bernard_88.jpg,29.0,test
saint_bernard_89,./data/resized_images/test/saint_bernard_89.jpg,29.0,test
saint_bernard_9,./data/resized_images/test/saint_bernard_9.jpg,29.0,test
saint_bernard_90,./data/resized_images/test/saint_bernard_90.jpg,29.0,test
saint_bernard_91,./data/resized_images/test/saint_bernard_91.jpg,29.0,test
saint_bernard_92,./data/resized_images/test/saint_bernard_92.jpg,29.0,test
saint_bernard_93,./data/resized_images/test/saint_bernard_93.jpg,29.0,test
saint_bernard_94,./data/resized_images/test/saint_bernard_94.jpg,29.0,test
saint_bernard_95,./data/resized_images/test/saint_bernard_95.jpg,29.0,test
saint_bernard_96,./data/resized_images/test/saint_bernard_96.jpg,29.0,test
saint_bernard_97,./data/resized_images/test/saint_bernard_97.jpg,29.0,test
saint_bernard_98,./data/resized_images/test/saint_bernard_98.jpg,29.0,test
saint_bernard_99,./data/resized_images/test/saint_bernard_99.jpg,29.0,test
samoyed_1,./data/resized_images/test/samoyed_1.jpg,30.0,test
samoyed_19,./data/resized_images/test/samoyed_19.jpg,30.0,test
samoyed_191,./data/resized_images/test/samoyed_191.jpg,30.0,test
samoyed_192,./data/resized_images/test/samoyed_192.jpg,30.0,test
samoyed_194,./data/resized_images/test/samoyed_194.jpg,30.0,test
samoyed_195,./data/resized_images/test/samoyed_195.jpg,30.0,test
samoyed_196,./data/resized_images/test/samoyed_196.jpg,30.0,test
samoyed_197,./data/resized_images/test/samoyed_197.jpg,30.0,test
samoyed_198,./data/resized_images/test/samoyed_198.jpg,30.0,test
samoyed_199,./data/resized_images/test/samoyed_199.jpg,30.0,test
samoyed_2,./data/resized_images/test/samoyed_2.jpg,30.0,test
samoyed_20,./data/resized_images/test/samoyed_20.jpg,30.0,test
samoyed_200,./data/resized_images/test/samoyed_200.jpg,30.0,test
samoyed_202,./data/resized_images/test/samoyed_202.jpg,30.0,test
samoyed_21,./data/resized_images/test/samoyed_21.jpg,30.0,test
samoyed_22,./data/resized_images/test/samoyed_22.jpg,30.0,test
samoyed_23,./data/resized_images/test/samoyed_23.jpg,30.0,test
samoyed_24,./data/resized_images/test/samoyed_24.jpg,30.0,test
samoyed_25,./data/resized_images/test/samoyed_25.jpg,30.0,test
samoyed_26,./data/resized_images/test/samoyed_26.jpg,30.0,test
samoyed_27,./data/resized_images/test/samoyed_27.jpg,30.0,test
samoyed_28,./data/resized_images/test/samoyed_28.jpg,30.0,test
samoyed_29,./data/resized_images/test/samoyed_29.jpg,30.0,test
